评论id,评论内容,状态
318315650_14,第一季无关紧要的人和事太多，有点凑集数的意味。第二部更加关注中心点，不错。,新增
318315650_13,第二部剧情紧凑，没有讨人厌的角色，剧本节奏好，老三位演得真带劲，也喜欢徐蔓这个新角色；相比第一季开头好看但烂尾，第二季整体更好看；但目前看到十九集，感觉为了凸显老三位的默契有些过于刻意，不如第一部自然。,新增
318266505_8,这个演员选得特别好，很贴角色，长得有一股英气正气，小个子但也很厉害。她看起来非常聪明，机灵而又不失情感，不是傻白甜或脸谱化的高智御姐，不卑不亢，勇于提出不同意见，分寸把握得好，显得双商皆高。演技自然，打戏利落，身手利落而不软绵绵，有女警的感觉。人设讨喜，能文能武，勇于担当，形象清爽干净，有灵气、可爱、邻家、爽朗，长得有观众缘，有侠女的味道。作为新人表现惊艳，2000年出生但演得自然不做作，令人眼前一亮，希望她保持本真，继续发展好演艺事业。,新增
318381389_46,大锁老师编剧很厉害，不过在感觉在里面略显浮夸啊,新增
318388360_41,水木年华的片尾曲很有缅怀少年时代的味道。,新增
318314736_46,大背头退居幕后符合角色设定和剧情发展逻辑，既呼应了他腿瘸的设定，也考虑到其网红身份易暴露，因此不再贸然上前线，更多承担幕后策划和审讯工作，体现了角色行动的合理性；三叉戟在梁桂香案后续中侧重幕后调查，与经侦分工明确，显示出案件侦办模式的变化，剧情安排较为严谨。,新增
318266505_7,这个女演员演得自然又有灵气，演技流畅不矫情，打戏也干净利落，作为新人表现已相当出色。她饰演的徐蔓聪明干练，办案思路清晰，是剧中难得不拖后腿、还能起关键作用的女警角色。人物塑造真实，不恋爱脑、不矫情，武力值高，融入剧情非常自然。演员和角色都给人舒服的感觉，有眼缘，表演有亲和力。虽然颜值在圈内不算突出，辨识度稍弱，但演技扎实，有潜力走实力派路线。与前辈对戏也不违和，整体表现远超同类型新剧中的其他年轻演员。,新增
318388205_18,这剧的配角们都是熟面孔的演技派，戏份太少不够看。老田、呱哒、张建国是主力，岳旸、聂远、印小天、周晓鸥、王志飞、周野芒这些名角演的反派都很出彩。老田的演员常演正面角色，但在这部剧里展现出喜感，能演喜剧；呱哒也有类似表现。很多配角懂得如何讨观众喜爱，并在表演上互相支持。王志飞帅，有白月光气质。张建国人不坏但嘴贱，嘴上不饶人却能掏心掏肺。老田起初显得蔫坏，后来展现好人本质，比张建国可靠。张华和花姐的整容脸和情感戏表现怪异，令人反感。郭局形象虚假，说话尽是大话套话，缺乏真心关心，不符合真实领导应有的复杂性。,新增
318461256_47,老田第一季给摔开窍了，第二季人设很好，扮猪吃老虎，挺讨喜的；气泡音很好听。,新增
318459234_46,非常喜欢年轻版的三叉戟，年轻崔铁军和张华的初次见面场景令人印象深刻，第一季每集开头的年轻时故事很有吸引力，第二季取消这一设定令人遗憾。,新增
318435243_31,我觉得第二部演员设计的小情节都很妙，逗死我了；第二部这几个年轻人就很好，徐曼就很好；三叉戟比大部分标榜自己是警匪剧探案剧的都专业，我最爱看的还是职场部分，逗趣得不行；第二部好看很多，特别是没有那几个讨厌的角色。,新增
318458364_22,陈阳这个角色不讨喜主要是因为他不尊重三叉戟三位老同志，言行中缺乏基本人情世故，表现出功利、小心眼和公报私仇的倾向。相比呱嗒讲原则、重团结、诚实不揽功、有事出钱出力的形象，陈阳只会瞎咋呼，没有真本事，遇事不担当，还爱抢功甩锅，把案件当作仕途晋升的阶梯。他公开揭短、当众羞辱老同志，缺乏对前辈的尊重，显得嚣张跋扈，招人反感。整体塑造偏向弱化版的万古碑，角色缺乏明显优点，更像一个纯粹制造矛盾的绊子人物。,新增
318551215_40,剧本有点瑕疵，金成钢和三叉戟相聚时多次回忆破案故事，说明他不是负气离职，逻辑推理能力尚存，即将融资不应该冲昏头脑；金成钢回家后应电话交代程工查明系统异常，再联系三叉戟，此时门铃响，电话未拨出，这样处理更合理。剧情中金成钢第二次匹配成功后仍无警觉，被金钱蒙蔽，缺乏老警察应有的敏锐和警惕性，稍显不合理。技术细节处理也不够严谨，金成钢让技术部加班却未说明问题，程工也未追问，显得不合逻辑。整体上，角色行为与过往身份设定存在冲突，影响了剧情说服力。,新增
318689185_43,第二部背头有点太自恋了，变装三次了吧，和媳妇的家长里短越来越多,新增
318692725_42,徐蔓的身手真算不错了，动作干净漂亮利落，看上去是练家子；老徐救小徐那幕很有默契。徐曼这次太莽撞了，但已经做到了她当时能做的，硬实力差距明显，打成那样也算合理。保镖确实有两下子，直接把薛凯扔下楼了。,新增
318764846_39,特别喜欢年轻的背头；真的，感觉三个年轻演员能演得挺好；原班人马好；特别喜欢年轻版三叉戟，真的太有老三叉戟精髓啦,新增
318733619_27,陈阳这个角色心高气傲、态度傲慢，缺乏对前辈的尊重，行为举止让人反感；演员表演出的角色缺乏亲和力，只会拉脸训人，但未展现出相应的能力支撑其职位，导致人物立不住；有背景晋升的设定显得不合理，影响观感；整体上该角色招人嫌，且未得到有效洗白。,新增
318753206_15,不过纯论剧情，我还是觉得这案子的破案逻辑太low。首先，那个小姐一看就是没胆子杀人的，其次，杀人之后还要拆门铃，这小姐也没这本事和意识，所以就应该想到杀人另有其人。那么就继续查监控看谁进出过这个单元（但是没进电梯，薛凯好像走的楼梯，所以应该进出单元楼有他的监控，然后电梯没有），结果，居然还靠二维码扯出个拍卖会，强行做人脸匹配和场所匹配来找人。我主要不理解的是老金为什么要用监控去和吴总的脸对比，且不说对比不出来没效果，这监控也是警察重要的办案线索，就这么大剌剌的用，心也挺大。因为他想炫耀一下自己和公安一起破过案件，拉到吴鸿宇的投资。老金之前好歹也当过很久的警察，怎么识别两次都没想到这个，而是被吴总代偏觉得自己系统出错了，本来我以为他故意嘴上这么说，回去会调查呢，结果没有。,新增
318859443_17,小吕演的也好，我觉得他戏路很宽。,新增
318864533_37,三叉戟2这种真正的好剧没人讨论，离谱,新增
318859443_18,他适合演正剧；小吕这种清纯帅气的男人，在当下这种时代是很稀罕的特质了，很受欢迎的,新增
318858132_29,小雪因为讨厌她爹故意唱反调太倔，非要和彪子一起，这个选择让人觉得可惜；夏静怡的行为纯属烦人；大背头老婆在D融宝案中的表现显得愚蠢，令人气愤，影响了第一季的整体观感，导致评分不如第二部高。,新增
318887621_36,我觉得比第一季好看不少，更是比近期那几部带刑警题材的要强得多。这个类型独一支，以后看不到这样的了。鉴于三叉戟2几乎没有在宣发上花一毛钱，肯定不会亏本。,新增
318886024_36,大喷子每次审讯前都要求有关键性的子弹能打破嫌疑人的心里防线，获得其他关键线索，体现出审讯策略的严谨和对证据的重视，展现了剧集在情节设计上的缜密。,新增
318929609_12,我真的很讨厌这个陈阳。,新增
318934937_21,周晓鸥确实没撑起来,新增
318936522_35,张华像学生家长，楚政委像学校老师，这个观察挺到位。,新增
318928405_31,最后这个案子拍得有些闹腾，编剧像是放飞自我了，反派降智严重，周茂交代得太快，人物心理刻画不足，缺少铺垫。第二部集数少，主线转折突兀，不如第一部战线拉得长。王志飞的表演模式化，角色前期霸气后期怂，缺乏说服力。整体剧情逻辑不够严谨，审查限制影响了叙事完整性。,新增
318934937_20,第二季反派塑造较弱，相比小青、吴鸿羽和梁桂香，周茂和李西正缺乏足够的威慑力和复杂性。梁桂香出场低调但布局深远，展现出老谋深算和强大心理素质，审讯时气场十足，更具boss质感。吴鸿羽狠劲十足，也比最终反派更有压迫感。李西正作为幕后主使，行为逻辑不够严密，被动等待抓捕，缺乏有效应对，导致结局乏力。反派普遍降智，阴谋层次不足，最后几集重说教轻对抗，削弱了案件的紧张感和收尾力度。相比之下，八贤王、梁桂香等支线反派表现更出彩，审讯戏份精彩，人物更有层次。整体反派设计显得仓促，大案收束不够有力。,新增
318964816_22,他就是为了自己立功,新增
318964816_21,陈阳的表现其实也正常，他想进步、想表现、想争功，但是谁在工作中能完全放下自己的私心呢？他就是年轻人功利心比较强而已。典型的职场内斗抢功王者。现在提倡干部年轻化，陈阳这种性格的年轻人上升的概率大。,新增
