评论id,评论内容,状态
4169227760,整体节奏太慢，和天行健比，差太多了吧。,已有
4176951203,追剧追得停不下来，天天坐等更新，节奏太好了。,已有
4178156741,邓为你真是太帅了…,已有
4179333480,吴俪梅打喷嚏漏尿之后，外婆迅速果断用围巾替她擦拭，不忘叮嘱顾云苏帮妈妈挡住保护她的自尊那段戏一出，整部剧就像长出了一个真实又真挚的核。作为妈宝和外婆宝，觉得自己被击穿了。演员演得也非常非常好，母女几次发疯，吴俪梅凝视母亲的遗像，吴俪梅生产，顾云苏形容着妹妹又白又小忽然落泪……全都演的好好。每个角色都有惹人烦的时刻，但都不单一刻板，即使是前男友或隔壁床的孕妇，都被写出了一点丰富的人格。唯一瑕疵是后1/3给了男性角色太多表达空间，导致节奏忽然有点慢下来，周姐的CP感也是一绝，她几乎每部戏的男主都气质特殊难以想象爱情段落里的效果，但成品里自然清爽的情感总能让人大叹“还可以这样”。看到七斋很惊喜，有真正的彩蛋感。可能这个小小的同学会对于去年刚经历腥风血雨的周雨彤来说，也是演艺生涯的彩蛋吧。,已有
4185259894,考古题材加上家乡话情怀拉满,已有
4185937635,节奏挺好的，用聊天的方式一来一回把八年前的前因后果讲述一遍，并且抛出新的问题。既得利益者总说事情过去了的那副嘴脸这剧演的真好。段奕宏在破案，王宝强在布局，陈思诚在包场，邢佳栋在抢银行，三月是啥士兵突击老友会么。,已有
4187357939,反扒警察和盗窃团伙的猫鼠斗法，穿插主要人物的过去和日常来辅助人物塑造，几伙人几条线走向交叉，但是怎么就没啥劲儿呢,已有
4188979617,电视剧界很大的世界观 每个人物都很立体,已有
4189471918,穿越时空的各个角色都有很好的区分度，主演的演技是合格的，剧本主线到最后还是挺让人意外的。,已有
4191745435,算是为数不多正经宣传考古在干嘛的剧 提到了跨国文物犯罪和基层文保困境的问题 虽然情节有戏剧化夸张 主题原因加1⭐,已有
4193314455,制作确实精良，民俗布景道具精致，节奏极致紧凑，虽结局几集有点敷衍但整体是好看的，导演编剧可以质感很可以！台词演绎人情节奏又引人入胜。夸一下片尾词曲，及曹公公的几个状态妆惊到我了！,已有
4193916595,随着岁月的流转，运河人家的烟火气绘就温馨画卷。父母爱情、邻里八卦、青梅竹马，构成了笑泪交织的日常。这部剧，成为90后的青春缩影，单车、杂志、偶像歌声，帧帧触动DNA，引人共鸣。老戏骨与小演员演技绝佳，而夏凤华&谢望和这对“父母感CP”更是为白鹿&欧豪量身定制，他们甜蜜低调，却深情动人，令人信服爱情之美。谁能抗拒青春的跃动？此剧致敬90后青春，且唤醒内心纯真美好。让我们随剧情起伏，重拾青春感动与梦想。,已有
4201381875,台词太垃圾，感觉就是现挂的东北家常。尬聊水时长，很煎熬。,已有
4201577958,武侠的部分真是不赖,已有
4206124801,在众多待看的剧集中，提档来看的一部剧集，总觉得有点拖拉~片头的回忆线删掉了也没太大影响。至于片尾打出的第一季完，我觉得是 有必要吗？,已有
4206445176,5分预定！本山大叔且看且珍惜吧。,已有
4210021471,没第一季好看,已有
4215235707,三星给前半部分演员的表演，后半部分是一坨屎,已有
4217202987,为子身姿挺拔 打戏大开大合 女主好难记住长相 不太漂亮但还演的挺自然,已有
4217929886,看不下去白宇帆的每一部剧，这个剧演的是啥呢？没觉得能给大家起到一个什么保护文物的警醒啊？这剧怎么那么无聊呢？,已有
4219317071,确实要素过多了，逻辑也不够严谨，比较混乱。但是廖知白这个角色真的太出彩了，有一段时间没看到这样的角色了。情绪戏写得很好，太多印象深刻的都不想一一挑出来说了。作为悬疑剧，老生常谈、牵强，但每个故事也算吸引人。情绪张力部分真的很出色，7.5吧。,已有
4220858048,服道化、场景、阵容都无愧于“大制作”三个字。光影、转场极具审美。主角没有金手指，剧情逻辑缜密，基本上每集都有高能场面。演员全员演技在线,已有
4224342486,越来越拖沓了，还一天一集，看到第九集已经无追剧动力,已有
4225512216,整体还是挺不错的，部分内容还是注水了。,已有
4228369732,前面行李箱的布局还是精彩的，后面槽点太多，说了避嫌还老是查案，不符合规矩。即便是结局还在下棋，引哥入棋，也丝毫没有拔高业的形象，还鞠躬？我谢谢你哦，被你害得还不够惨吗？聪明才智用在正途上，也不见得会过得很差，别嚯嚯孩子了。,已有
4228490121,除了其中缺乏逻辑外，还是值得一看的。尤其是后面“一只耳”的出现，让电视剧瞬间有了悬疑电影的气质。只不过崔业这个围棋高手的设定，并没有围绕他的职业特性展开，如果他是个数学老师亦或智商较高，依然能完成剧情设定，这让棋士的寓意弱了一些。,已有
4230322764,“出了社会，你要学会输棋”，故事兼具悬疑感和生活感，那种在困境中的挣扎和选择，让人看见了人性的复杂和多样,已有
4236853390,剧情很新颖，女主人设还可以，男主演技很不错,已有
4239722699,虽然设定的确有借鉴嫌疑 但全员演技在线 场景的美术设计也好看 男主被虐很好笑 女主掉马甲也挺乐的 女二为了助攻时常抽象忍不住姨母笑 没有莫名其妙的一见钟情 更没有为了虐而虐的拉扯 像一碗糖水那么舒服的剧吧,已有
4243781866,杨紫与李现的再度合作，完美契合了何惟芳与蒋长扬这一对势均力敌、腹黑且聪明的角色设定。在大女主经商题材的背景下，两人不仅各自展现出非凡的智慧，更通过合作共赢的方式，共同书写了一段传奇。他们的二搭无疑是一个巨大的惊喜，不仅让粉丝热血澎湃，更让这部作品的配置显得尤为亮眼，预示着它极有可能再次成为热门爆款,已有
4246695669,没第一部好看,已有
4248930485,3.5 比第一部更还原更有质感，肉眼可见的经费提升，比起第一部还有点cosplay自制剧的感觉，这部已经完全神似了。除去一些原创剧情的拉胯外，其他地方都很有韵味，选角的成功让角色成功突破了次元，留下了不可磨灭的深刻印象，绝对可以算是国内漫改天花板了。就是这部热度太低，希望不会影响第三季的后续制作。,已有
4251702015,剧情太奇怪了，演技也有点尬，没有CP感。,已有
4255773578,乡村爱情（古装版）,已有
4256041281,这是心目中最好的漫改。角色太贴了，第一次感觉真人比漫画里的角色更立体更讨人喜欢。第一季的宝儿姐和王也赞爆。第二季新出场的老肖、球儿、陈朵都很到位。,已有
4256147141,相比第一季，二次元风味依旧纯正，但在制作上要精致多了。文淇、尹昉、严屹宽，三个新加入的演员，真的太贴角色、太吸睛，把质感拉高了一个层级,已有
4259090613,倪虹洁和董洁的戏都特别好，找阿兹海默的婆婆那段眼泪看的不要钱。虽然不是上海地区长大的小孩，但是看到弄堂和白玉兰标志的上海台还是很亲切。不喜欢小孩之间的感情戏，才高中的孩子有那么恋爱戏很腻歪,已有
4260061442,依然很还原,已有
4260107203,看了四集感觉蛮不错的。本来担心太压抑看得难受，但后面感觉还好还是有轻松幽默的地方。期待后面剧情千万别烂尾！,已有
4260247795,比起20年前的马大帅 鹊刀门完败,已有
4261518707,特效质感属上乘，男女主CP新鲜感十足，喜剧片段好笑,已有
4261739180,作为S++的大制作，本质上是一部披着精致服化道的狗血古偶罢了。,已有
4264284523,对冲一下差评，4 星。很棒的女性群像剧，大部分男的在这里面其实都有点工具，女性角色真的很不错，刘敏涛太好了！深深爱上美华姐。,已有
4264612240,三天刷完，和第一季一样的味道，有感动有笑料。,已有
4265962908,真真电影质感！开头引人一惊序幕就此拉开，崔业兄弟不仅是性格还是各自较量的那个劲儿，真的日常生活中随处可见，陈永胜真的帅！王宝强以后就是我心中的口碑代言人,已有
4266217911,汉化都汉化不明白，感觉剧本被审查限制所以不能照抄绝命毒师，上不去下不来的难受感，太呆了,已有
4266592452,严宽很帅，旁白都好棒读。为啥要把蛊身圣童改成毒身圣童，一下low了n个档次。还原度还是很高的。廖忠和陈朵作为戏眼，演员有点没达到我的预期。诸葛青演员也太拉。怎么每一季最后都要魔改一下，别说和原著对不上，第一季和第二季自己就对不上了。剧版问题还是蛮多的,已有
4267744066,中规中矩的年代片，希望别和迎风的青春那个颠剧一样乱发疯，各位演员也很舒服,已有
4270919971,暖意？！光刷几个镜头都感觉已经后背发凉了，是得反应现状，但没必要那么的刻意！,已有
4276358611,剪辑搞得像3流美国悬疑剧，叙事乱，剧本老土，女性永远镶边,已有
4277173423,还剩最后两集，感觉要烂尾。,已有
4277403589,瑕不掩瑜，虽然还是有些比较生硬的场景，但我愿意溺爱！不要再刻意突出老三位的默契了！异口同声的画面可以少点，多了就很刻意。徐蔓这个人物很好，加入第二部不让人反感，反倒还很有趣。必须支持这种不用流量明星，演技在线的剧！,已有
4280849894,这一季太对味了，临时工选角绝绝子，改编的比动画好看，各种名场面神还原，周深的冰凌花仙品，诸葛青不换人就好了，青也cp感都没了,已有
4281136638,不难看也不好看，给人一种故弄玄虚的感觉。,已有
4281532573,不怎么好看 剧情无聊 男主是真的没演技,已有
4283135543,整体质量不错，下一季值得期待。剧情表演都很在线，尤其是郭京飞小幽默很自如。整体推进张弛有度，出场人物众多，各条线交代也比较完整。这个剧两头都有点毛病，第一集是特效太假，最后是足球奖杯太假导致整个局不科学。另外哑巴线很港味，香港医生表演优秀，花姐女儿线跟主线偏太远。,已有
